"","a","p","y1","y2","y3","y4"
"667",7,14,7.41165652315177,6.45641614000388,4.60042021235535,5.81171951331546
"668",8,14,6.6829682895795,6.56727538107786,3.5596427820191,4.74177670304184
"669",9,14,6.97089587582886,4.58856525019011,3.5657794973028,4.50121326147968
"670",10,14,8.24697776882179,5.60498483153405,2.08534466860599,3.9608430749702
"671",11,14,6.15920427364351,3.17924514917742,2.92105508452023,6.32769726724534
"672",12,14,5.99004953293403,4.20997829367795,3.65564824432258,4.78613309763061
"673",13,14,6.96410809797176,3.8779691047874,2.28301752556875,5.91515528057894
"674",14,14,5.58671767991795,0.826969653981145,3.62982331322731,5.41862859265008
"675",15,14,4.20176056962609,5.03009174563759,2.36676334813309,6.05466138967785
"676",16,14,5.01134384433699,2.09586071389318,2.2766616169122,7.51200230189296
"677",17,14,2.60021016709922,2.96265873926283,1.62044255312456,5.4819503868072
"678",18,14,4.87987131612816,2.30469145031236,-0.942570607653292,3.79584362865338
"679",19,14,5.04502088775598,2.49665416486177,0.117046681526936,5.94326481660699
"680",20,14,2.91096824707455,1.33182682896311,-0.157672457055712,4.59159993270977
"681",1,15,9.20331584991124,8.99753903860595,3.73937093654163,4.0299505741896
"682",2,15,8.72586190013407,8.86620594473719,3.78484036206645,3.32869219912507
"683",3,15,8.09602797228189,6.27359573446892,5.27597153373353,5.03100361960247
"684",4,15,7.80816703853823,4.97224122528639,5.03738603496208,2.42602493673735
"685",5,15,8.45138662793802,5.99758648759179,3.9071494627345,6.46653430603003
"686",6,15,7.67228611367972,6.56662460086603,3.4055844232459,6.2689523552809
"687",7,15,8.43174618351738,6.55806519977492,5.13042425586238,6.46848996665195
"688",8,15,7.7997099740949,6.41796417937464,4.45261757266642,5.38922761440723
"689",9,15,9.2386693495475,6.23157601648428,3.83612394961991,5.01909182611382
"690",10,15,7.18928225308327,5.11689001956388,2.39200728486296,5.21831121054953
"691",11,15,7.35972700128052,5.37850481932678,3.32297691976112,7.81189009329478
"692",12,15,5.75131285851379,5.26934446651213,4.86606330484897,6.14423176965214
"693",13,15,7.42707111747061,5.1657350529118,3.08230109529966,6.08071536762538
"694",14,15,6.05398142342281,4.52096254042427,-0.308593207278539,5.16489322862804
"695",15,15,3.83403328724705,4.4737897412355,2.33860178587462,6.44107395498441
"696",16,15,8.07718181358226,3.89452865646055,2.76243745103246,4.04698469522938
"697",17,15,6.73296730377485,2.16275819161874,1.27166299478772,7.52048349960212
"698",18,15,5.3192101313026,1.46775947859374,-0.235176261157521,5.59157870523306
"699",19,15,5.60687795990212,3.04960141887834,-0.111477283157538,6.90954236463952
"700",20,15,3.97219672094972,2.70199974434625,-0.436797889352597,7.43931660238898
"701",1,16,9.70664680390808,10.6256435575323,4.17850552665227,3.52037486970635
"702",2,16,8.58836231283954,9.10623431115827,3.63624415386442,4.84414785968089
"703",3,16,8.42790217823944,7.98171732454638,4.7120204657002,4.37406070099979
"704",4,16,8.45612550339735,7.73306702595637,5.02505237679384,4.57278351704648
"705",5,16,8.02481447156247,8.44413295477072,5.47437322034852,5.1294221877639
"706",6,16,8.75273716031793,7.22664042455511,3.47837678127241,5.91128520115613
"707",7,16,11.3977620806552,7.53435584180596,5.95219711841663,6.92299894006237
"708",8,16,9.23611710893948,7.25944931410624,5.5074752920007,6.05739131898834
"709",9,16,6.65275363372348,7.11630703943977,3.17513862620768,6.5993681238244
"710",10,16,6.97698913786779,5.35438034544422,3.08353892887556,7.20400673573692
"711",11,16,8.40212354058218,3.97128393216601,3.81195685178332,6.82881805082827
"712",12,16,7.10856369530939,4.34434280574353,5.00776212880113,6.34224265057094
"713",13,16,8.36156120064409,3.88704853203551,2.32398426045264,5.65608518018527
"714",14,16,7.73243142425182,3.4023898574199,2.98993180213765,8.30038709841036
"715",15,16,8.01750320353082,5.61169234706956,2.99911551591313,5.27288884890648
"716",16,16,5.94756944297427,4.09319047792876,1.64390087102593,6.8126431827335
"717",17,16,6.70723054342361,5.69473547080315,1.09375624578065,5.50338634864304
"718",18,16,5.01832716624582,3.04311146841573,2.15130609635932,6.74470000709091
"719",19,16,4.56310225328101,5.15090078739267,0.706287769323941,7.6871711793973
"720",20,16,4.89217525013875,4.40228516323104,2.08051337791706,6.57901545314808
"721",1,17,10.0845265407328,9.76669057746791,6.20059861425236,4.88679340903438
"722",2,17,10.8303853247544,10.1732245045911,5.20842072893092,5.04421661872158
"723",3,17,11.3395800356484,8.90840960641236,4.68990931954951,6.75206034822765
"724",4,17,11.0012159516196,9.55539200296067,5.55894295242837,5.98388006840204
"725",5,17,10.1533685834655,9.61032509506415,3.75838644543723,7.47764962969962
"726",6,17,10.9289743645777,6.72794892867888,5.65547927577925,5.35651636468746
"727",7,17,9.3452831802185,8.33821694388971,2.65208561958999,5.76682760683266
"728",8,17,8.23474310565557,8.60828477969412,3.59722157553995,4.96570446460924
"729",9,17,10.0376464785871,8.49984527073785,4.84324155142862,9.08559263603661
"730",10,17,10.1467091143231,7.08513056727576,5.44115585136458,8.23775889034047
"731",11,17,11.4940872447359,7.92417445323518,3.92864695558868,6.30166331726576
"732",12,17,9.05095534435825,6.65199037611099,6.20205289702089,7.47927937235143
"733",13,17,10.9092364621545,7.39895810005555,3.15648121031218,7.50178343905472
"734",14,17,6.74090253842147,8.21929025224957,3.02937962550923,7.32974633900503
"735",15,17,9.27939921445977,5.78763083602623,2.25764242083225,8.2458035780105
"736",16,17,5.91113353750741,6.16975994848939,0.884044075319574,7.36871161306704
"737",17,17,6.74312548100951,5.77558278972372,2.12804880227395,6.14670576993842
"738",18,17,7.49834218855071,5.33235552042583,3.22906526925504,6.8031104071527
"739",19,17,6.74718834106066,3.76766594119061,1.69998217960898,7.74462544477181
"740",20,17,7.22994966141054,3.79581275915316,0.891523204714965,7.78831831074944
"741",1,18,12.5724733284423,12.603694906593,6.23117526541198,3.72582699989504
"742",2,18,11.5410927423808,12.4086659538006,7.37191833324892,5.92664458666288
"743",3,18,10.6833758653426,10.6100431822363,6.11672698264021,6.97943912714147
"744",4,18,11.733628067471,10.9751510874243,5.17407482950358,6.50818893069076
"745",5,18,11.3167050871949,10.5947892945684,5.17681295451376,6.77745813742676
"746",6,18,11.7121773121609,12.0201324352878,2.18611350403531,7.48417185657984
"747",7,18,12.474468109147,9.26767383728581,4.60942083521063,6.20208049085004
"748",8,18,10.9707628033617,8.94997674255694,5.16352905538688,9.05338126924839
"749",9,18,12.3896347133016,10.3231956746817,5.15344115233052,6.56949640691671
"750",10,18,9.73584579323679,7.93972441882322,4.83581938757276,6.13775331521946
"751",11,18,11.225249669498,8.30388400448786,3.65073338957268,7.72309047238673
"752",12,18,11.6477358290498,6.76636466888028,4.87458811154349,8.10960243917486
"753",13,18,9.4756605615183,7.1392739263448,5.53769185325124,6.94071776695344
"754",14,18,8.59896097591133,7.56650441310525,3.66224628647539,6.4498504660747
"755",15,18,9.90156943734803,6.88857523938657,2.84008300127478,6.24969510038759
"756",16,18,8.11858871017531,5.97100921545692,4.786890705721,8.17938932111112
"757",17,18,7.21617315372109,4.85438836458257,1.77015212275235,8.16115028930666
"758",18,18,7.19913943262614,5.95142191226375,1.77536734352915,7.61529398484739
"759",19,18,8.03553714993287,7.04011899683571,1.87340740528483,8.08910669192486
"760",20,18,7.23115775484478,5.31457080314123,1.67999062334096,7.01318603780917
"761",1,19,13.3630125860297,10.5593279114375,7.03320672377611,6.88743967547402
"762",2,19,13.9417453600741,13.2247867168353,6.87265194659958,4.09065867992322
"763",3,19,13.0436045070068,11.2424081599152,5.91366440641156,7.2663957473346
"764",4,19,13.1968401699025,12.2536786617506,5.22730620694404,8.96626987488047
"765",5,19,12.4805962465825,10.2307270984244,5.31833273760793,8.71713988605536
"766",6,19,12.8017065467271,9.39717247836166,6.97835488726593,9.44027518662062
"767",7,19,11.2576726371669,10.6369777866431,6.15082982269746,9.18159238982456
"768",8,19,12.0903065413197,9.98761023748602,5.09517250923282,10.1824047908508
"769",9,19,10.8382800806834,9.43554602156242,4.67160320214425,9.51424739087686
"770",10,19,10.780686119989,9.16104542649483,2.64109802535685,8.00039044538778
"771",11,19,12.4324025482998,8.36351326005244,4.1416818347937,8.70671230892613
"772",12,19,11.1910924399751,9.33711461788805,4.84483381531006,8.35157517958769
"773",13,19,10.0716887597903,7.7751293698396,3.27998677830652,9.61980309130735
"774",14,19,12.3120056591042,8.68584675056505,1.68291064975789,7.73589098921137
"775",15,19,10.1753298053641,8.48071795892747,4.07229198483735,9.50175512903705
"776",16,19,9.96038602501196,7.4559340784944,2.34094090948844,10.5767560410735
"777",17,19,10.7290795976427,7.02334239370983,3.14661653237661,8.94831092713574
"778",18,19,9.49516475434825,8.09726258796097,2.07956266162542,7.36735719989362
"779",19,19,8.63248221415192,7.66520962420502,1.56793549431402,9.72048673536629
"780",20,19,7.90106547635606,5.2618622664376,2.98826370922805,10.9138060831825
"781",1,20,13.8762503015698,12.2639994009582,9.10011818446223,7.82700534827837
"782",2,20,14.1835315523758,13.2197760213134,5.94029984196955,7.95284331650849
"783",3,20,13.5482025264805,11.7356214650415,4.41581172213054,5.71892629603609
"784",4,20,13.0569665433013,11.1679054076346,4.87615052059089,9.13656063027152
"785",5,20,13.0324390905446,12.6967167940653,6.13060673981952,8.95144739427902
"786",6,20,13.0431702909816,12.4687389601408,6.33871803387265,7.29372546128489
"787",7,20,11.0122715190268,9.82579493535184,4.80462642495613,9.53261050869988
"788",8,20,10.712511422541,11.3817610616926,6.50698907828159,6.59217067227727
"789",9,20,13.4040477716731,11.0259245111214,5.6091592412761,10.6373518067481
"790",10,20,11.4942491464109,8.13170269753576,6.19478284328626,9.57456392105059
"791",11,20,14.1434102679509,11.6030635678687,6.72302717132594,9.83248805712686
"792",12,20,12.3666310012754,11.5110826567591,5.43015763258749,9.31648623900447
"793",13,20,11.4327394009318,9.30029839185928,5.223679360262,8.85140865109483
"794",14,20,12.8498706534001,8.93686897106878,4.14065513136195,7.12286312090369
"795",15,20,11.4129842128776,9.80228090641524,5.94476240915063,9.11249587494996
"796",16,20,10.0330695979984,7.66385736076884,2.20901459268494,11.4594482964104
"797",17,20,10.7106861505543,10.6493552802306,3.64856118484659,9.02261446925393
"798",18,20,9.78454788840604,7.43888436187714,3.27545738110068,9.83926408074668
"799",19,20,10.4138081012118,6.68239314243733,0.699404428996752,9.22834489889089
"800",20,20,8.80843126330732,6.56459630281296,3.24115539949095,9.0082014570017
"801",1,1,0.0005436343355677,-0.644091995541747,-0.0585355776179153,0.905764127790614
"802",2,1,1.31632376810054,-1.56517142672001,0.246658047024623,1.38757422285496
"803",3,1,0.130385068160341,-0.788631690550237,-1.06403434229378,-0.473211518677244
"804",4,1,0.735752909869405,-1.46486396743872,-1.70603435563726,0.881443237934911
"805",5,1,-0.879648355735602,-1.20462362496879,-0.854838301562206,2.1166557486523
"806",6,1,-0.286731948966892,0.0553054610351447,-0.185656191421358,2.84610107127211
"807",7,1,-0.0190587511319502,-3.29125876884497,-0.284009203452844,3.31710866087089
"808",8,1,-0.517437244090672,-2.56625091089193,-2.15937660054128,1.38606637475424
"809",9,1,-0.639586567786906,-4.52994337663186,-1.65284776349553,1.82107507561899
"810",10,1,-1.40153843886146,-3.5632330024055,-1.26241150891157,4.15240685372792
"811",11,1,-0.571334860726736,-2.84386716886537,-1.8950438913948,1.56124356598467
"812",12,1,-1.07344769084557,-2.94690117054755,-2.68913290198023,0.760444623562324
"813",13,1,-1.46768994844954,-3.52723022453566,-1.49252871222435,1.4245026837421
"814",14,1,-3.10288913520076,-4.61841755913313,-3.77776881369284,1.00267960088397
"815",15,1,-3.60861914376751,-4.92104045738352,-0.979072281518778,1.71794674713699
"816",16,1,-1.41667947272786,-6.04581195794084,-2.09367553432094,2.92830338326376
"817",17,1,-3.66020512892763,-4.75380660737512,-4.28299235945758,1.9932001276292
"818",18,1,-5.03591605363036,-7.13416653393152,-2.67623408377062,1.32580948336427
"819",19,1,-3.49149527232972,-8.1312492014845,-5.41510062807773,0.926748120675602
"820",20,1,-6.97562212671299,-7.89774268508061,-4.16882621050583,1.8845027473177
"821",1,2,1.41540230780759,0.529890559812216,0.833400518960658,1.1123341499951
"822",2,2,-0.28173791129506,3.04330909469817,0.0886053067436333,-0.932763120359693
"823",3,2,1.77506256202982,-2.36295526136827,1.62841515468928,0.421051308786518
"824",4,2,-0.650158552433659,-0.0296618213558206,1.68549018708302,0.0644147186277799
"825",5,2,-1.0140766974537,0.465840919220512,0.453285861859489,2.33989236661829
"826",6,2,0.116320722983542,-2.14397058320393,-1.31574402158749,1.1304656437689
"827",7,2,1.13291801022694,-2.09857311667489,1.01916897361813,1.45164898317422
"828",8,2,-0.343102677810844,-3.88980980953414,-2.71819252824507,3.68673812166029
"829",9,2,-0.971522837648534,-2.04414534947371,-1.11025796003355,2.81451151712294
"830",10,2,0.914749063703131,-2.60935862622093,-1.22844066061215,3.15029087225321
"831",11,2,-1.6043901928625,-4.10692508195613,-1.6205488213628,1.60882452474739
"832",12,2,-1.48216192807488,-1.75656003819367,-2.65400741866083,3.20850280357417
"833",13,2,-1.74174010814722,-4.20894399893536,-2.17671916822132,2.59689095095061
"834",14,2,-4.04889796329585,-4.97163781556921,-0.79543361467685,0.77342164669257
"835",15,2,-2.16101365432164,-4.2049747077747,-2.2010444256682,0.382545227564842
"836",16,2,-2.84462687430615,-4.72283145313548,-1.92302356762443,1.18777571560334
"837",17,2,-2.30602232892283,-5.45165637830183,-2.27706635930506,2.28001517836154
"838",18,2,-3.87719557074247,-7.57466387028056,-3.49019051669682,2.48540548313484
"839",19,2,-5.41568993976246,-5.81962105007168,-3.79076241484017,1.40296035764749
"840",20,2,-6.10481779658524,-6.52467660931674,-6.60378599284842,3.06916707609816
"841",1,3,0.890412474618471,0.479037771920647,0.523272718196947,1.10618288773207
"842",2,3,0.834704581831178,1.0512984216102,-1.02743996047917,-0.349617486162528
"843",3,3,-0.864599519860982,0.199280582622466,-0.0281617081736003,-0.276713357245756
"844",4,3,0.574951160134897,-0.214918183501682,0.526529753796995,1.97845085522016
"845",5,3,0.517104351129058,-0.571085272773747,0.417020637135942,-0.681338204978022
"846",6,3,0.334719633141338,-2.30182185831743,0.973286918821794,-1.61727945977852
"847",7,3,-0.0916723692788583,-0.207247586657545,-0.385517857091839,1.68735446665189
"848",8,3,1.19038008697238,-1.27344920478094,-0.625246400805321,3.38333932481058
"849",9,3,-0.878134003288762,-0.526490885627714,0.3388165402674,2.50621542934016
"850",10,3,-0.713284631093569,-3.05146753635106,-0.508352441153711,2.04243691910284
"851",11,3,-3.5919700275381,-1.13841261819556,-0.291270396113209,0.784459711873057
"852",12,3,-0.117093003849202,-2.96806947878275,-1.85050129173139,3.57969036605673
"853",13,3,-1.85867672608002,-3.4854286399967,-2.08478094646879,1.42923677386237
"854",14,3,-0.0969676017544934,-3.9611857648378,-3.21211671361562,3.08328164692652
"855",15,3,-1.70096285272763,-5.19576320649708,-3.51740891924409,1.31737834248806
"856",16,3,-1.98364156213358,-4.12579948737582,-3.07034967008429,3.0626296959041
"857",17,3,-2.56731696166021,-4.23576795254673,-1.91486014706989,1.53058486238858
"858",18,3,-3.02001211437189,-5.96572227999061,-4.58016322238541,1.42658883132651
"859",19,3,-3.02714825977139,-6.68213979854764,-2.07218143513502,2.98246043158687
"860",20,3,-2.8361671499499,-4.23072405768892,-4.33216025538646,0.542505302150985
"861",1,4,1.5517359681194,0.950840934834184,0.613161706889972,1.00019932416159
"862",2,4,1.42611970433954,1.33947575059116,1.92425269773899,1.53531161345728
"863",3,4,1.59483089003319,1.41568985999654,-0.507302983615136,1.00516071661876
"864",4,4,0.0863717202156344,1.14061698002099,0.823009545286067,1.76453665172337
"865",5,4,2.09079202562233,-0.397976347614302,1.30213301636948,0.676734873613442
"866",6,4,2.61341624742826,0.197366116921085,0.708167352987747,0.965396085008596
"867",7,4,1.89180781670953,0.550901966739055,0.957445304188875,1.55583996204864
"868",8,4,1.10758916248085,-1.58397981453641,-0.980631569315102,2.65708200075048
"869",9,4,0.432845225717213,-2.78020153410167,-1.4502655107851,1.33670843414032
"870",10,4,1.44447282589473,-3.61741936207092,-1.56804786715978,1.81479920869068
"871",11,4,-1.03268279611483,-2.21920472524308,1.81050557962422,3.09117812302991
"872",12,4,-2.8514633425356,-3.11010082146,0.165407507976285,1.53530557659045
"873",13,4,-2.04338084040751,-3.27035926586725,-1.2988150428616,2.94675521073637
"874",14,4,-1.27195866998275,-2.31621125538837,-1.61078201372858,1.95192992889392
"875",15,4,-0.529253858430037,-3.9150866509738,-2.58572393702971,2.50014663231833
"876",16,4,-3.50783777461033,-2.57303919557687,-2.88964490004355,2.80455473093631
"877",17,4,-2.25452022258931,-7.11284880244085,-2.68751647093064,1.99452400877465
"878",18,4,-1.44901698169193,-5.77341662096193,-4.57633509869887,2.40817227381375
"879",19,4,-3.63666363229504,-6.41425629393768,-3.56192980682278,2.16198123132455
"880",20,4,-3.43800302082924,-5.34862037796296,-3.59695918158664,1.10069417224612
"881",1,5,2.47116377728736,1.04956865589089,1.18770352058437,1.08057165577797
"882",2,5,1.87441929218737,1.20015692575607,1.38005703099502,1.59863739406489
"883",3,5,4.40557606013327,0.588780782042652,2.26106215009485,0.0121134637069049
"884",4,5,0.798823443514884,0.0497003685317335,1.84664511893327,2.18529743730812
"885",5,5,1.5490360874519,-0.087740160079344,1.34708641223466,2.11889339134642
"886",6,5,2.3055621881661,-0.568494364758314,-0.956924282513734,2.14389021474886
"887",7,5,-0.0747700379135094,-1.3140265761298,-0.861360120714087,3.63113553193953
"888",8,5,1.6273859748275,-1.93564304765599,0.926972300743618,1.86818407266972
"889",9,5,1.39238856671356,-2.2890575414848,2.53210493342763,2.78622665012816
"890",10,5,1.76356146789953,-2.16152972620235,0.528320436765876,0.728801896022117
"891",11,5,0.731205028556698,-2.44607292082107,-0.640998296271888,1.27913137168603
"892",12,5,-0.939354416447088,-3.29686072669526,-0.292317796382734,1.88250509743409
"893",13,5,-0.552183913837553,-2.93786165186351,0.301439981187707,3.30714005054373
"894",14,5,-0.863453066453264,-2.42668499997268,-0.644327464229148,1.57920454935133
"895",15,5,-0.801305285360972,-5.0693835316758,-0.953403329635973,2.11950377779365
"896",16,5,-0.734182544546612,-5.78548675204554,-1.05756502149287,1.64012122833199
"897",17,5,-2.11844610894669,-4.20150953734929,-3.67270893512622,3.17585068932084
"898",18,5,-1.16466736578799,-5.2328036121359,-3.04006751543772,2.87728285893975
"899",19,5,-1.13936879566097,-3.34968863218253,-3.54340143974827,1.80895413118196
"900",20,5,-3.70574806314859,-3.12802836523923,-3.85697369420546,1.07227012895036
"901",1,6,1.68855654309756,3.24152950413826,1.74967287630255,0.632028611272781
"902",2,6,3.58618073622786,0.479255322389429,1.27870713887211,-0.640685578968965
"903",3,6,3.8097805777425,0.845426477546669,0.0113220029110304,3.05837867154857
"904",4,6,2.40239605193142,1.02835136855357,0.465249269016892,1.45514069978304
"905",5,6,3.72365525237098,1.61163212196842,2.4915485689498,1.98156232403188
"906",6,6,3.02613378984932,1.81611008994498,2.30251655032284,0.538781865705203
"907",7,6,1.29334877290838,0.663130337312088,1.30298928981386,1.76348797205078
"908",8,6,1.34335963948643,-0.49282569628864,1.63333516533893,3.93081818772433
"909",9,6,1.47995439302465,-1.62613668774835,2.44100048620189,1.24191068965043
"910",10,6,1.59009428273936,-1.27914855749387,0.106840461045695,0.354205391367668
"911",11,6,-0.0197056894407375,0.199351455448878,0.840943145296502,-0.0485403462199563
"912",12,6,0.875208567065784,-0.720776037129554,-0.378474117670544,0.577094625194499
"913",13,6,-0.110190549869352,-3.37068372226109,-0.601751995649505,1.85325018593268
"914",14,6,-0.136265417128934,-1.87712590985633,0.730952915651051,0.643764284697626
"915",15,6,0.00360024162020611,-3.82933045621525,0.230738843638792,4.11561818000689
"916",16,6,-0.7710239461299,-3.41251873326574,-1.17735018895631,2.4232510523627
"917",17,6,-1.79965941459493,-4.44992858028073,-2.4355757983099,3.76492352723389
"918",18,6,-3.45676498656009,-5.04498400540436,-2.62597423716552,2.08096839791313
"919",19,6,-2.70883126237172,-2.37852851235954,-2.5585385718591,2.76437174817595
"920",20,6,-1.95657185090419,-5.14217751133414,-2.82369222966315,2.51732987827939
"921",1,7,4.47658352767348,2.31492569326556,2.20036297106802,2.7401904948703
"922",2,7,2.23779435792506,1.79034611096181,1.46898125716534,0.937415145777427
"923",3,7,4.13528641268384,-0.0664401770603784,2.60570879298265,0.545952609823812
"924",4,7,2.99718800588433,0.203276736659086,2.73376334764942,-0.212391838787298
"925",5,7,1.51586040452847,1.56906495607568,1.24135916608961,1.84423921490402
"926",6,7,1.59349678943487,2.05801809166588,3.72017145749475,0.624857426918857
"927",7,7,2.39531176244281,1.95434039091844,1.46874728653473,3.22174788293457
"928",8,7,2.7639399737372,-0.395179975003309,1.68559748612045,0.526340241132252
"929",9,7,1.26866589195284,1.96862283875423,0.218315582828418,0.986443852915457
"930",10,7,3.23265838986683,0.429469294079893,0.413845073189004,2.187028626141
"931",11,7,2.58969217125871,-1.73131420161303,0.85166916630739,3.32933090138843
"932",12,7,1.76971438035032,-2.26884063046177,1.32004100221108,1.3944599965421
"933",13,7,2.270482014998,-2.84734960531363,0.42479119415074,1.48823836431492
"934",14,7,0.449897666300959,-1.86601769191715,-0.830454956046285,2.99017033757869
"935",15,7,0.0252598350015413,-2.11148697646792,-0.38927318386394,3.17984855276811
"936",16,7,0.332733257333524,-2.71138872297591,-0.569653069899114,3.52636741549126
"937",17,7,-1.24865388096772,-2.81488337513976,-0.966848676782266,4.36503691602102
"938",18,7,-2.13800460940018,-3.19044916363206,-1.74307420397309,3.34681371180643
"939",19,7,-3.10629935133794,-4.96502666003504,-2.75159721636237,1.96630707454731
"940",20,7,-0.969604005314611,-3.08895741714085,-2.37968827581127,3.00841127567006
"941",1,8,4.81189966169766,3.85504348134999,2.46281214190167,-0.18167171789156
"942",2,8,3.38003388776504,5.23420528522265,2.01467554188078,1.1332595974217
"943",3,8,5.0368144120044,2.65716501573288,2.84224268356833,1.39162084932974
"944",4,8,2.75660776771745,4.248088530947,2.00437113760648,3.67273156681603
"945",5,8,3.85082687440848,0.998580308732448,0.460423901791596,1.46708822171142
"946",6,8,1.97767647621042,1.20781941157268,2.57845376143464,2.69188995151421
"947",7,8,4.44027968535973,0.0979301319631867,3.56536684197962,1.19040625145554
"948",8,8,2.50075687847368,1.75557451343604,0.347924441746742,3.91173807292433
"949",9,8,3.32716030701196,0.145561171614093,0.227324699217757,3.16438373949279
"950",10,8,0.295539898024562,0.630262414890318,0.980667410827298,3.74896549159685
"951",11,8,1.34275505350632,0.73659108400261,0.669210424598748,2.00147633744761
"952",12,8,1.61071020124736,-0.374989972042989,0.0839001385321606,4.4049245179564
"953",13,8,1.08283189046252,-0.165959582145709,0.851424378064843,5.54189097329855
"954",14,8,2.91765238980736,-1.56446214596538,-0.124419024364465,5.26988585986972
"955",15,8,0.765822995187748,0.780870742414669,0.235363286185089,2.67221882495156
"956",16,8,0.0703848870001296,-1.98705359458052,0.805030972547876,4.09195296129671
"957",17,8,-0.232044507620982,-0.48203976441906,-0.222770037297393,3.14444911354224
"958",18,8,-0.0247908086863546,-2.8378164658396,-1.71616677980253,2.37018511453836
"959",19,8,-0.0525952056472025,-1.38708147825162,-2.25168756392232,2.26670914906754
"960",20,8,-3.00528891826043,-5.29436934664249,-1.33097284981111,1.76735033177166
"961",1,9,3.25637619424214,6.20787123674539,5.55989325938043,1.90785374658671
"962",2,9,6.72855375186335,4.94921111910322,1.42714700368266,1.14658248487884
"963",3,9,4.74187417593185,4.20140898200182,1.04682871103925,1.69100018486372
"964",4,9,0.860112529339696,3.80534626671983,2.06082547470613,3.66852375151512
"965",5,9,4.89498051238825,3.40736347891688,3.40519038359357,2.03842422288102
"966",6,9,3.44140354329937,2.41210504328847,2.34448216663036,3.47878791759788
"967",7,9,3.17700229292481,1.08300118900781,2.32710810341999,3.1305561783236
"968",8,9,3.25392314355414,0.952887964824179,0.158321321014457,3.60311607321361
"969",9,9,3.59997298473768,0.548906479084674,2.01343216280161,0.249052725348177
"970",10,9,2.3753759221667,-0.565045546734553,-0.0151295861308185,3.46719748455243
"971",11,9,2.28669474983866,-0.264394234352133,0.0845499397509424,3.45038098521454
"972",12,9,4.21986344574524,-0.729606873695027,0.925243695321669,5.65800017274099
"973",13,9,2.10250276195234,0.185616137880937,0.952064233769084,2.33555378013965
"974",14,9,1.53410451013041,-0.707520610894369,-0.0921747437064984,3.349194681976
"975",15,9,0.67137216966865,-0.843907563691825,0.116045424860948,2.9318517041587
"976",16,9,1.31060263493316,-0.0348269885521177,0.228671780432462,1.28093949871096
"977",17,9,1.08898260105483,-2.97106615682771,-0.422254811776303,3.94983220871988
"978",18,9,0.617861485455258,-0.69879413638673,-0.782562868361284,3.28474032340574
"979",19,9,-0.583557662463799,-0.907233428155735,-0.897890315956561,4.65839207940011
"980",20,9,-0.933357761970055,-2.38638218482734,-2.48878574008707,5.03312783703612
"981",1,10,6.2828606902592,4.70877715571356,2.60131081908604,1.21306884967131
"982",2,10,5.20767228151059,4.46386548703396,3.24696582130171,2.00711277789287
"983",3,10,6.69884036790537,2.42436499925145,3.61606265496328,1.7571140511709
"984",4,10,4.57136533870801,3.11751697490009,3.82489683371519,4.90307530092808
"985",5,10,4.52510684845551,4.16607897383975,3.26735075094115,3.00312779990121
"986",6,10,3.60900292300129,2.77176592738275,2.18944302002972,3.44190095038959
"987",7,10,4.04666315862786,1.58023427689626,1.97144862234807,2.35558859387498
"988",8,10,4.51350752320308,2.40676228478104,1.09547130810921,2.82030801641149
"989",9,10,3.04600476583105,1.01190807089717,1.28407206974659,2.33992502380554
"990",10,10,4.06995843979983,1.74793727687581,1.21436503377528,2.39924375052867
"991",11,10,4.48582532610021,1.49154933479213,3.72017738452705,3.13240662691142
"992",12,10,1.92457021705221,1.561169906593,1.96849391713933,3.19777244551519
"993",13,10,1.69511495130853,0.218319437484914,0.692229011927736,4.78525483195852
"994",14,10,1.5947094259069,0.796182816808687,1.27191854724902,2.03380671620682
"995",15,10,1.46197509164745,1.12372482699795,1.92603870600309,2.62492904520883
"996",16,10,2.12846751796547,0.680788319356879,0.732938217776383,3.87487153863837
"997",17,10,1.27515133349359,-1.07768787956004,0.679721409525738,4.62279544300112
"998",18,10,1.12455723853789,-1.45002493872817,-0.155796773989409,4.16773365761303
"999",19,10,0.583286084017411,-0.607955672853246,-1.1676730996734,3.75567489683918
"1000",20,10,-0.203905354020547,-2.58635248107935,-2.64781657725698,4.12705411398271
"1001",1,11,4.98436166887108,7.50806151732548,1.66411524072028,3.00227615795136
"1002",2,11,6.0783629301379,3.57469555987106,4.93490590108943,0.864285648888177
"1003",3,11,4.72038384212178,3.70576558542669,5.34195124477577,1.56810556016893
"1004",4,11,5.5122850175349,3.41103870718961,1.97303456771018,4.82273458989181
"1005",5,11,3.95690804261354,1.68994366366273,4.06791474750706,4.05978310047296
"1006",6,11,4.45851008995136,3.03125344789979,3.71424335783942,5.03446166493433
"1007",7,11,5.99922340472165,3.18786545876818,3.31286439650571,2.41792132879529
"1008",8,11,6.43433967989775,4.50719180058114,1.25786029828503,3.08662408210723
"1009",9,11,3.79810429447741,3.23580932331229,3.11712664070409,5.12240813853156
"1010",10,11,5.78415083367013,0.984385250598372,1.70942486864064,3.36547943669851
"1011",11,11,3.7369730136411,3.30957161508051,4.70220803959651,4.06937556429594
"1012",12,11,3.39380570953741,3.46138600376925,3.77703590260211,4.25452278955824
"1013",13,11,5.28779170036607,0.686817927209042,0.0515143295963183,3.6502131840711
"1014",14,11,3.48595844314849,1.72060004917159,3.33101140656464,5.88226539662502
"1015",15,11,1.93663362637917,0.755689175162164,1.24753275243674,4.62897392340103
